"","Url","TipusImmoble","Zona","PreuInicial","Sup_m2","NumHabitacions","NumBanys","AnyConstruccio","Planta","Parking","Calefaccio","AC","Moblat","EficienciaEnergetica","ClasseEmissions","Jardi","Ascensor","PreuActual","HaEstatLlogat","PreuMetre2"
"978","https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_y_ascensor_centre-sant_cugat_del_valles-i1948002449425.htm?pag=30&f=&geo=c&from=list&lo=55","piso","Centre",1100,75,3,2,1971,2,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,1000,FALSE,13.3333333333333
"979","https://www.habitaclia.com/alquiler-casa_adosada-precioso_adosado_gava_mar-gava-i1953003577047.htm?pag=10&f=&geo=c&from=list&lo=55","casa","Gava Mar",2950,240,4,3,2000,2,TRUE,TRUE,TRUE,FALSE,"E","E",FALSE,FALSE,2950,FALSE,12.2916666666667
"980","https://www.habitaclia.com/alquiler-casa_adosada-bonita_en_mar_gava_mar-gava-i1953003578855.htm?pag=11&f=&geo=c&from=list&lo=55","casa","Gava Mar",3500,265,4,3,1995,2,TRUE,TRUE,TRUE,FALSE,"F","F",FALSE,FALSE,3500,FALSE,13.2075471698113
"981","https://www.habitaclia.com/alquiler-duplex-bonito_y_soleado_gava_mar-gava-i1953003636584.htm?pag=12&f=&geo=c&from=list&lo=55","duplex","Gava Mar",2800,120,3,2,1975,2,TRUE,TRUE,TRUE,TRUE,"E","E",FALSE,FALSE,2800,FALSE,23.3333333333333
"982","https://www.habitaclia.com/alquiler-piso-para_entrar_a_vivir_putget_farro-barcelona-i19558003732559.htm?pag=78&f=&geo=c&from=list&lo=55","piso","Putget - Farró",990,60,1,2,1920,3,FALSE,FALSE,TRUE,FALSE,"G","G",FALSE,TRUE,990,FALSE,16.5
"983","https://www.habitaclia.com/alquiler-piso-con_electrodomesticos_putget_farro-barcelona-i19558003747710.htm?pag=42&f=&geo=c&from=list&lo=55","piso","Putget - Farró",1200,54,2,2,1931,1,FALSE,FALSE,TRUE,FALSE,"G","G",FALSE,FALSE,1200,FALSE,22.2222222222222
"984","https://www.habitaclia.com/alquiler-piso-esquerra_alta_de_l_eixample-barcelona-i1958003651866.htm?pag=219&f=&geo=c&from=list&lo=55","piso","Esquerra Alta de l´Eixample",2400,80,2,2,1950,6,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,2400,FALSE,30
"985","https://www.habitaclia.com/alquiler-piso-julian_romea_con_parking_sant_gervasi_galvany-barcelona-i1958003660087.htm?pag=11&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1150,60,1,2,1969,1,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,1150,FALSE,19.1666666666667
"986","https://www.habitaclia.com/alquiler-piso-tuest_travesera_de_gracia_sant_gervasi_galvany-barcelona-i1958003661237.htm?pag=104&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1950,150,5,2,1965,6,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,1950,FALSE,13
"987","https://www.habitaclia.com/alquiler-piso-tuset_travesera_de_gracia_sant_gervasi_galvany-barcelona-i1958003701309.htm?pag=16&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1950,150,5,2,1960,2,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,1950,FALSE,13
"988","https://www.habitaclia.com/alquiler-piso-travesera_dalt_verdi_amueblado_vila_de_gracia-barcelona-i1958003729161.htm?pag=304&f=&geo=c&from=list&lo=55","piso","Vila de Gràcia",1400,90,3,2,1972,2,TRUE,TRUE,TRUE,FALSE,"F","E",FALSE,TRUE,1400,FALSE,15.5555555555556
"989","https://www.habitaclia.com/alquiler-piso-muntaner_coopernico_sant_gervasi_galvany-barcelona-i1958003748227.htm?pag=167&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1400,90,3,2,1976,1,FALSE,TRUE,FALSE,TRUE,"F","E",FALSE,TRUE,1400,FALSE,15.5555555555556
"990","https://www.habitaclia.com/alquiler-piso-bonanova_finca_joven_con_parking_sarria-barcelona-i1958003750877.htm?pag=6&f=&geo=c&from=list&lo=55","piso","Sarrià",1600,80,2,2,1967,5,TRUE,TRUE,TRUE,TRUE,"D","D",FALSE,TRUE,1600,FALSE,20
"991","https://www.habitaclia.com/alquiler-piso-carlos_iii_corte_ingles_sant_ramon_maternitat-barcelona-i1958003755747.htm?pag=119&f=&geo=c&from=list&lo=55","piso","Sant Ramon - Maternitat",1300,85,2,2,1969,3,FALSE,TRUE,FALSE,TRUE,"G","G",FALSE,TRUE,1300,FALSE,15.2941176470588
"992","https://www.habitaclia.com/alquiler-piso-fantastico_sagues_sant_gervasi_galvany-barcelona-i1958003764198.htm?pag=3&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1300,82,2,2,1974,3,FALSE,TRUE,TRUE,TRUE,"G","F",FALSE,TRUE,1300,FALSE,15.8536585365854
"993","https://www.habitaclia.com/alquiler-piso-de_tres_hab_exterior_avenida_vallcarca_de_34_vallcarca_penitents-barcelona-i1961003712975.htm?pag=139&f=&geo=c&from=list&lo=55","piso","Vallcarca - Penitents",1200,80,3,2,1980,1,FALSE,FALSE,FALSE,FALSE,"E","E",FALSE,TRUE,1200,FALSE,15
"994","https://www.habitaclia.com/alquiler-piso-de_dos_hab_dos_banos_calle_mas_de_xaxas_5_centre-sant_andreu_de_llavaneres-i1961003745356.htm?pag=17&f=&geo=c&from=list&lo=55","piso","Centre",740,70,2,2,2012,2,FALSE,TRUE,FALSE,FALSE,"B","B",FALSE,TRUE,740,FALSE,10.5714285714286
"995","https://www.habitaclia.com/alquiler-piso-de_dos_habtaciones_reforma_calle_ripolles_99_camp_de_l_arpa-barcelona-i1961003747229.htm?pag=177&f=&geo=c&from=list&lo=55","piso","Camp de l´Arpa",820,60,2,2,1900,3,FALSE,FALSE,TRUE,TRUE,"C","C",FALSE,FALSE,820,FALSE,13.6666666666667
"996","https://www.habitaclia.com/alquiler-piso-esquinero_de_una_hab_calle_mas_de_xaxas_3_centre-sant_andreu_de_llavaneres-i1961003752036.htm?pag=15&f=&geo=c&from=list&lo=55","piso","Centre",590,55,1,2,2010,2,FALSE,TRUE,FALSE,TRUE,"C","C",FALSE,TRUE,590,FALSE,10.7272727272727
"997","https://www.habitaclia.com/alquiler-piso-de_tres_hab_a_pm_calle_vic_21_vila_de_gracia-barcelona-i1961003755178.htm?pag=272&f=&geo=c&from=list&lo=55","piso","Vila de Gràcia",690,50,3,2,1920,2,FALSE,FALSE,FALSE,TRUE,"G","G",FALSE,FALSE,690,FALSE,13.8
"998","https://www.habitaclia.com/alquiler-atico-sin_comisiones_de_agencia_calle_de_balmes_166_dreta_de_l_eixample-barcelona-i19617003690024.htm?pag=15&f=&geo=c&from=list&lo=55","atico","Dreta de l´Eixample",1795,81,3,2,1934,7,FALSE,FALSE,TRUE,FALSE,"G","G",FALSE,TRUE,1795,FALSE,22.1604938271605
"999","https://www.habitaclia.com/alquiler-piso-sin_comisiones_de_agencia_calle_de_la_riereta_37_raval-barcelona-i19617003690061.htm?pag=17&f=&geo=c&from=list&lo=55","piso","Raval",1100,102,3,2,1900,4,TRUE,FALSE,FALSE,FALSE,"G","G",FALSE,TRUE,1100,FALSE,10.7843137254902
"1000","https://www.habitaclia.com/alquiler-piso-con_4_habitaciones_amueblado_prim_18_centre-badalona-i19646000008028.htm?pag=352&f=&geo=c&from=list&lo=55","piso","Centre",1400,170,4,2,1994,1,FALSE,FALSE,FALSE,FALSE,"G","G",FALSE,FALSE,1400,FALSE,8.23529411764706
"1001","https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_amueblado_con_ascensor_del_taulat_238_poblenou-barcelona-i19646000008162.htm?pag=351&f=&geo=c&from=list&lo=55","piso","Poblenou",1300,85,2,2,1980,4,FALSE,FALSE,FALSE,FALSE,"G","G",FALSE,TRUE,1300,FALSE,15.2941176470588
"1002","https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_gran_de_gra_cia_248_vila_de_gracia-barcelona-i19646000008527.htm?pag=352&f=&geo=c&from=list&lo=55","piso","Vila de Gràcia",1450,78,3,2,1965,3,FALSE,FALSE,FALSE,FALSE,"G","G",FALSE,TRUE,1450,FALSE,18.5897435897436
"1003","https://www.habitaclia.com/alquiler-piso-con_4_habitaciones_amueblado_con_ascensor_parking_y_aire_a_de_corsega_556_sagrada_familia-barcelona-i19646000008544.htm?pag=352&f=&geo=c&from=list&lo=55","piso","Sagrada Família",1600,110,4,2,1970,5,TRUE,FALSE,TRUE,FALSE,"G","G",FALSE,TRUE,1600,FALSE,14.5454545454545
"1004","https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_amueblado_con_ascensor_y_aire_acondicion_de_londres_87_esquerra_alta_de_l_eixampl-barcelona-i19646000008589.htm?pag=352&f=&geo=c&from=list&lo=55","piso","Esquerra Alta de l´Eixample",1200,70,3,2,1965,2,FALSE,FALSE,TRUE,FALSE,"G","G",FALSE,TRUE,1200,FALSE,17.1428571428571
"1005","https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_y_aire_acondicionado_de_coparnic_9_sant_gervasi_galvany-barcelona-i19646000008598.htm?pag=352&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1850,120,3,2,1974,2,FALSE,FALSE,TRUE,FALSE,"G","G",FALSE,TRUE,1850,FALSE,15.4166666666667
"1006","https://www.habitaclia.com/alquiler-piso-con_4_habitaciones_amueblado_con_ascensor_y_parking_de_sant_joan_44_centre-hospitalet_de_llobregat-i19646000008620.htm?pag=352&f=&geo=c&from=list&lo=55","piso","Centre",1400,136,4,2,1994,3,TRUE,FALSE,FALSE,FALSE,"G","G",FALSE,TRUE,1400,FALSE,10.2941176470588
"1007","https://www.habitaclia.com/alquiler-piso-con_ascensor_de_la_creu_dels_molers_60_poble_sec-barcelona-i19646000008739.htm?pag=428&f=&geo=c&from=list&lo=55","piso","Poble Sec",975,55,1,2,1900,2,FALSE,FALSE,FALSE,FALSE,"G","G",FALSE,TRUE,975,FALSE,17.7272727272727
"1008","https://www.habitaclia.com/alquiler-piso-en_eixample_calle_provenca_471_sagrada_familia-barcelona-i19661003725750.htm?pag=40&f=&geo=c&from=list&lo=55","piso","Sagrada Família",1090,80,3,2,1951,1,FALSE,FALSE,TRUE,TRUE,"E","E",FALSE,TRUE,1090,FALSE,13.625
"1009","https://www.habitaclia.com/alquiler-piso-jto_metro_para_entrar_a_vivir_calle_galileu_295_les_corts-barcelona-i1968002838840.htm?pag=33&f=&geo=c&from=list&lo=55","piso","Les Corts",1050,60,3,2,1958,4,FALSE,FALSE,FALSE,TRUE,"G","G",FALSE,TRUE,1050,FALSE,17.5
"1010","https://www.habitaclia.com/alquiler-piso-de_3_hab_les_corts_calle_galileu_295_les_corts-barcelona-i1968003746240.htm?pag=35&f=&geo=c&from=list&lo=55","piso","Les Corts",1150,70,3,2,1956,2,FALSE,FALSE,FALSE,TRUE,"E","E",FALSE,FALSE,1150,FALSE,16.4285714285714
"1011","https://www.habitaclia.com/alquiler-piso-amplio_y_luminoso_en_pleno_barrio_de_sant_gervasi_putget_farro-barcelona-i1969003541337.htm?pag=195&f=&geo=c&from=list&lo=55","piso","Putget - Farró",1250,80,3,2,1959,3,FALSE,TRUE,TRUE,TRUE,"D","E",FALSE,TRUE,1250,TRUE,15.625
"1012","https://www.habitaclia.com/alquiler-piso-reformado_muy_centrico_centre-sant_cugat_del_valles-i1969003541413.htm?pag=39&f=&geo=c&from=list&lo=55","piso","Centre",950,57,1,2,1989,2,TRUE,TRUE,TRUE,TRUE,"E","E",FALSE,FALSE,950,TRUE,16.6666666666667
"1013","https://www.habitaclia.com/alquiler-piso-en_eixample_dret_dreta_de_l_eixample-barcelona-i19734003523750.htm?pag=93&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",1200,77,3,2,1930,1,FALSE,TRUE,FALSE,TRUE,"G","G",FALSE,TRUE,1200,FALSE,15.5844155844156
"1014","https://www.habitaclia.com/alquiler-piso-apart_de_por_temporada_raval-barcelona-i19734003607406.htm?pag=98&f=&geo=c&from=list&lo=55","piso","Raval",1300,45,2,2,1860,4,FALSE,FALSE,TRUE,FALSE,"E","D",FALSE,TRUE,1300,FALSE,28.8888888888889
"1015","https://www.habitaclia.com/alquiler-apartamento-de_raval_raval-barcelona-i19734003614126.htm?pag=185&f=&geo=c&from=list&lo=55","piso","Raval",750,27,3,1,1860,3,FALSE,FALSE,TRUE,FALSE,"E","D",FALSE,TRUE,750,FALSE,27.7777777777778
"1016","https://www.habitaclia.com/alquiler-piso-eixample_derecho_dreta_de_l_eixample-barcelona-i19734003643083.htm?pag=80&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",1300,72,1,2,1900,3,FALSE,TRUE,TRUE,FALSE,"E","E",FALSE,TRUE,1300,FALSE,18.0555555555556
"1017","https://www.habitaclia.com/alquiler-piso-de_eixample_dret_dreta_de_l_eixample-barcelona-i19734003643214.htm?pag=78&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",1400,74,2,2,1900,3,FALSE,TRUE,TRUE,FALSE,"E","E",FALSE,TRUE,1400,FALSE,18.9189189189189
"1018","https://www.habitaclia.com/alquiler-piso-eixample_derecho_dreta_de_l_eixample-barcelona-i19734003651223.htm?pag=10&f=&geo=c&from=list&lo=55","piso","Dreta de l´Eixample",2180,74,2,2,1900,5,FALSE,TRUE,TRUE,FALSE,"E","E",FALSE,TRUE,2180,FALSE,29.4594594594595
"1019","https://www.habitaclia.com/alquiler-piso-en_c_saragossa_putget_farro-barcelona-i19734003715616.htm?pag=90&f=&geo=c&from=list&lo=55","piso","Putget - Farró",1200,93,4,2,1970,1,FALSE,FALSE,FALSE,TRUE,"E","E",FALSE,TRUE,1200,FALSE,12.9032258064516
"1020","https://www.habitaclia.com/alquiler-piso-esquerra_alta_de_l_eixample-barcelona-i19734003716246.htm?pag=8&f=&geo=c&from=list&lo=55","piso","Esquerra Alta de l´Eixample",1200,75,3,2,1970,7,FALSE,FALSE,TRUE,TRUE,"G","G",FALSE,FALSE,1200,FALSE,16
"1021","https://www.habitaclia.com/alquiler-piso-en_gracia_vila_de_gracia-barcelona-i19734003746445.htm?pag=57&f=&geo=c&from=list&lo=55","piso","Vila de Gràcia",1000,78,2,2,1890,3,FALSE,TRUE,FALSE,TRUE,"E","E",FALSE,FALSE,1000,FALSE,12.8205128205128
"1022","https://www.habitaclia.com/alquiler-piso-ps_maragall_camp_de_l_arpa-barcelona-i19734003751023.htm?pag=89&f=&geo=c&from=list&lo=55","piso","Camp de l´Arpa",1050,63,3,2,1959,5,FALSE,TRUE,TRUE,FALSE,"E","E",FALSE,FALSE,1050,FALSE,16.6666666666667
"1023","https://www.habitaclia.com/alquiler-estudio-en_sag_familia_sagrada_familia-barcelona-i19734003758951.htm?pag=153&f=&geo=c&from=list&lo=55","otros","Sagrada Família",665,22,3,1,1936,1,FALSE,FALSE,FALSE,TRUE,"G","G",FALSE,TRUE,665,FALSE,30.2272727272727
"1024","https://www.habitaclia.com/alquiler-piso-en_eixample_esq_esquerra_baixa_de_l_eixample-barcelona-i19734003763857.htm?pag=9&f=&geo=c&from=list&lo=55","piso","Esquerra Baixa de l´Eixample",950,55,2,2,1900,4,FALSE,FALSE,FALSE,TRUE,"G","F",FALSE,TRUE,950,FALSE,17.2727272727273
"1025","https://www.habitaclia.com/alquiler-duplex-con_5_habitaciones_calefaccion_y_aire_acondicionado_raval-barcelona-i19792003231334.htm?pag=188&f=&geo=c&from=list&lo=55","duplex","Raval",2750,179,5,2,2007,3,FALSE,TRUE,TRUE,FALSE,"C","D",FALSE,FALSE,2750,FALSE,15.3631284916201
"1026","https://www.habitaclia.com/alquiler-piso-de_2_habitaciones_dobles_sant_gervasi_galvany-barcelona-i19805003764323.htm?pag=90&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1550,90,2,2,1934,4,FALSE,TRUE,TRUE,TRUE,"","",FALSE,TRUE,1550,FALSE,17.2222222222222
"1027","https://www.habitaclia.com/alquiler-atico-duplex_amueblado_en_arco_triunfo_st_pere_sta_caterina_el_born-barcelona-i19805003771613.htm?pag=103&f=&geo=c&from=list&lo=55","atico","St. Pere - Sta. Caterina - El Born",1150,65,2,2,1970,5,FALSE,TRUE,TRUE,FALSE,"E","E",FALSE,TRUE,1150,TRUE,17.6923076923077
"1028","https://www.habitaclia.com/alquiler-piso-como_vivir_en_una_casalujo_calle_alt_de_gironella_44_tres_torres-barcelona-i19820003713581.htm?pag=10&f=&geo=c&from=list&lo=55","piso","Tres Torres",2550,165,3,2,1970,2,TRUE,TRUE,TRUE,TRUE,"D","D",FALSE,TRUE,2550,FALSE,15.4545454545455
"1029","https://www.habitaclia.com/alquiler-piso-comodo_con_muy_alto_nivel_calle_doctor_fleming_21_tres_torres-barcelona-i19820003735405.htm?pag=7&f=&geo=c&from=list&lo=55","piso","Tres Torres",2500,140,3,2,2009,5,TRUE,TRUE,TRUE,TRUE,"D","D",FALSE,TRUE,2600,FALSE,18.5714285714286
"1030","https://www.habitaclia.com/alquiler-apartamento-piso_alto_con_vistas_y_amuebladd_sant_antoni-barcelona-i19873003726751.htm?pag=97&f=&geo=c&from=list&lo=55","piso","Sant Antoni",975,42,1,2,1900,3,FALSE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,975,FALSE,23.2142857142857
"1031","https://www.habitaclia.com/alquiler-piso-calle_mestral_13_centre-vilassar_de_mar-i19962003763013.htm?pag=42&f=&geo=c&from=list&lo=55","piso","Centre",900,90,2,2,1990,1,TRUE,TRUE,FALSE,TRUE,"G","G",FALSE,FALSE,900,FALSE,10
"1032","https://www.habitaclia.com/alquiler-piso-pis_impecable_centre-badalona-i20022003464656.htm?pag=65&f=&geo=c&from=list&lo=55","piso","Centre",1300,112,3,2,1998,1,FALSE,TRUE,TRUE,TRUE,"E","E",FALSE,TRUE,1300,FALSE,11.6071428571429
"1033","https://www.habitaclia.com/alquiler-piso-fantastico_en_el_gotic_gotic-barcelona-i20031003674697.htm?pag=95&f=&geo=c&from=list&lo=55","piso","Gòtic",1650,103,2,2,1900,1,FALSE,TRUE,FALSE,FALSE,"E","E",FALSE,TRUE,1650,TRUE,16.0194174757282
"1034","https://www.habitaclia.com/alquiler-piso-de_obra_nueva_en_sant_antoni-barcelona-i20031003687943.htm?pag=21&f=&geo=c&from=list&lo=55","piso","Sant Antoni",1300,58,2,2,2019,5,FALSE,TRUE,TRUE,TRUE,"B","A",FALSE,TRUE,1300,TRUE,22.4137931034483
"1035","https://www.habitaclia.com/alquiler-piso-de_140mtrs_en_calle_prim_centre-badalona-i20057003731822.htm?pag=146&f=&geo=c&from=list&lo=55","piso","Centre",1299,140,4,2,1977,1,FALSE,FALSE,FALSE,FALSE,"G","G",FALSE,FALSE,1299,FALSE,9.27857142857143
"1036","https://www.habitaclia.com/alquiler-piso-vivienda_con_parking_sant_gervasi_galvany-barcelona-i2023003734162.htm?pag=146&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1800,106,3,2,1983,1,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,1800,FALSE,16.9811320754717
"1037","https://www.habitaclia.com/alquiler-piso-sin_comision_de_agencia_c_tarragona_centre-pineda_de_mar-i2030002745911.htm?pag=24&f=&geo=c&from=list&lo=55","piso","Centre",665,60,2,2,1981,3,FALSE,FALSE,FALSE,TRUE,"F","G",FALSE,TRUE,665,FALSE,11.0833333333333
"1038","https://www.habitaclia.com/alquiler-apartamento-con_piscina_y_jardin_raval-barcelona-i20304003221926.htm?pag=75&f=&geo=c&from=list&lo=55","piso","Raval",1450,65,2,2,1925,1,FALSE,TRUE,TRUE,TRUE,"C","D",FALSE,TRUE,1450,FALSE,22.3076923076923
"1039","https://www.habitaclia.com/alquiler-atico-magnifico_en_obra_nueva_raval-barcelona-i20304003739798.htm?pag=108&f=&geo=c&from=list&lo=55","atico","Raval",1600,69,2,2,1925,5,FALSE,TRUE,TRUE,TRUE,"B","B",FALSE,TRUE,1600,FALSE,23.1884057971014
"1040","https://www.habitaclia.com/alquiler-piso-excelente_y_coqueto_reforma_les_corts-barcelona-i20304003752837.htm?pag=94&f=&geo=c&from=list&lo=55","piso","Les Corts",2500,114,4,2,1974,2,FALSE,TRUE,FALSE,FALSE,"G","G",FALSE,TRUE,2500,FALSE,21.9298245614035
"1041","https://www.habitaclia.com/alquiler-piso-exterior_2_plazas_de_p_incl_sant_gervasi_bonanova-barcelona-i20330003345082.htm?pag=6&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",2498,101,2,2,2005,5,TRUE,TRUE,TRUE,TRUE,"A","A",FALSE,TRUE,2498,FALSE,24.7326732673267
"1042","https://www.habitaclia.com/alquiler-piso-con_preciosas_vistas_sant_gervasi_bonanova-barcelona-i20330003386569.htm?pag=94&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",2185,61,2,2,2000,4,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,2185,FALSE,35.8196721311475
"1043","https://www.habitaclia.com/alquiler-piso-con_preciosas_vistas_sant_gervasi_bonanova-barcelona-i20330003389385.htm?pag=135&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",2967,114,3,3,2000,3,TRUE,TRUE,TRUE,TRUE,"B","C",FALSE,TRUE,2967,FALSE,26.0263157894737
"1044","https://www.habitaclia.com/alquiler-piso-con_vistas_al_mar_sant_gervasi_bonanova-barcelona-i20330003395453.htm?pag=201&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",3525,93,2,2,2000,2,TRUE,TRUE,TRUE,TRUE,"A","A",FALSE,TRUE,3525,FALSE,37.9032258064516
"1045","https://www.habitaclia.com/alquiler-casa-con_piscina_y_jardin_privado_pedralbes-barcelona-i20330003438730.htm?pag=164&f=&geo=c&from=list&lo=55","casa","Pedralbes",6807,287,6,4,2000,4,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,6807,FALSE,23.7177700348432
"1046","https://www.habitaclia.com/alquiler-piso-en_finca_regia_sant_gervasi_galvany-barcelona-i20330003464895.htm?pag=171&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",5290,290,5,5,1900,2,FALSE,TRUE,TRUE,TRUE,"C","D",FALSE,TRUE,5290,FALSE,18.2413793103448
"1047","https://www.habitaclia.com/alquiler-piso-ideal_para_familias_pedralbes-barcelona-i20330003465008.htm?pag=183&f=&geo=c&from=list&lo=55","piso","Pedralbes",3987,149,4,4,2000,1,TRUE,TRUE,TRUE,TRUE,"C","C",FALSE,TRUE,3987,FALSE,26.758389261745
"1048","https://www.habitaclia.com/alquiler-piso-magnifico_cercano_a_esade_pedralbes-barcelona-i20330003466150.htm?pag=256&f=&geo=c&from=list&lo=55","piso","Pedralbes",3907,148,4,4,2000,2,TRUE,TRUE,TRUE,TRUE,"D","D",FALSE,TRUE,3907,FALSE,26.3986486486486
"1049","https://www.habitaclia.com/alquiler-atico-duplex_con_5_pl_de_parking_sant_gervasi_bonanova-barcelona-i20330003470999.htm?pag=158&f=&geo=c&from=list&lo=55","atico","Sant Gervasi - Bonanova",8268,289,4,5,2000,3,TRUE,TRUE,TRUE,TRUE,"E","E",FALSE,TRUE,8268,FALSE,28.6089965397924
"1050","https://www.habitaclia.com/alquiler-piso-con_piscina_propia_luminoso_pedralbes-barcelona-i20330003549790.htm?pag=248&f=&geo=c&from=list&lo=55","piso","Pedralbes",5153,134,4,4,2000,1,TRUE,TRUE,TRUE,TRUE,"D","D",FALSE,TRUE,5153,FALSE,38.455223880597
"1051","https://www.habitaclia.com/alquiler-piso-pedralbes_exterior_con_parking_sant_gervasi_bonanova-barcelona-i20330003551155.htm?pag=232&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",3367,92,2,2,2000,3,TRUE,TRUE,TRUE,TRUE,"A","A",FALSE,TRUE,3367,FALSE,36.5978260869565
"1052","https://www.habitaclia.com/alquiler-piso-cercano_a_los_colegios_inter_sant_gervasi_bonanova-barcelona-i20330003551870.htm?pag=252&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",3984,124,4,2,2000,3,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,3984,FALSE,32.1290322580645
"1053","https://www.habitaclia.com/alquiler-piso-luminoso_exterior_pedralbes-barcelona-i20330003600251.htm?pag=13&f=&geo=c&from=list&lo=55","piso","Pedralbes",3532,132,4,3,2000,1,TRUE,TRUE,TRUE,TRUE,"D","D",FALSE,TRUE,3532,FALSE,26.7575757575758
"1054","https://www.habitaclia.com/alquiler-piso-vistas_al_mar_pedralbes-barcelona-i20330003600323.htm?pag=245&f=&geo=c&from=list&lo=55","piso","Pedralbes",7050,224,4,4,2000,3,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,7050,FALSE,31.4732142857143
"1055","https://www.habitaclia.com/alquiler-piso-con_terraza_vistas_al_mar_sant_gervasi_bonanova-barcelona-i20330003600468.htm?pag=245&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",5954,161,4,3,2000,1,TRUE,TRUE,TRUE,TRUE,"A","A",FALSE,TRUE,5954,FALSE,36.9813664596273
"1056","https://www.habitaclia.com/alquiler-casa-con_vistas_al_mar_sant_gervasi_bonanova-barcelona-i20330003619050.htm?pag=246&f=&geo=c&from=list&lo=55","casa","Sant Gervasi - Bonanova",8275,389,4,4,2000,3,TRUE,TRUE,TRUE,FALSE,"E","F",FALSE,TRUE,8275,FALSE,21.2724935732648
"1057","https://www.habitaclia.com/alquiler-piso-en_pleno_sant_gervasi_galvany_sant_gervasi_galvany-barcelona-i20330003619153.htm?pag=248&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",5269,290,5,5,2000,3,FALSE,TRUE,TRUE,TRUE,"C","C",FALSE,TRUE,5269,FALSE,18.1689655172414
"1058","https://www.habitaclia.com/alquiler-piso-fantastico_con_3_parkings_sant_gervasi_bonanova-barcelona-i20330003622569.htm?pag=244&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",5021,164,4,3,2000,1,TRUE,TRUE,TRUE,TRUE,"C","C",FALSE,TRUE,5021,FALSE,30.6158536585366
"1059","https://www.habitaclia.com/alquiler-piso-vistas_mar_y_montana_sant_gervasi_bonanova-barcelona-i20330003624246.htm?pag=247&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",6616,161,4,3,2000,1,TRUE,TRUE,TRUE,FALSE,"A","A",FALSE,TRUE,6616,FALSE,41.0931677018634
"1060","https://www.habitaclia.com/alquiler-piso-luminoso_con_terraza_sant_gervasi_galvany-barcelona-i20330003624463.htm?pag=257&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",2965,105,3,2,2000,1,TRUE,TRUE,TRUE,TRUE,"G","G",FALSE,TRUE,2965,FALSE,28.2380952380952
"1061","https://www.habitaclia.com/alquiler-piso-ideal_para_parejas_con_park_sant_gervasi_bonanova-barcelona-i20330003624572.htm?pag=264&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Bonanova",2416,75,2,2,2000,2,TRUE,TRUE,TRUE,FALSE,"B","C",FALSE,TRUE,2416,FALSE,32.2133333333333
"1062","https://www.habitaclia.com/alquiler-apartamento-ideal_para_singles_con_piscina_sant_gervasi_galvany-barcelona-i20330003641708.htm?pag=309&f=&geo=c&from=list&lo=55","piso","Sant Gervasi - Galvany",1944,48,1,2,2010,1,FALSE,TRUE,TRUE,TRUE,"A","A",FALSE,TRUE,1944,FALSE,40.5
